КодЗакупки,НазваниеЗакупки,ДатаЗакупки,КодФилиала,ИНН,КодГруппы,КодКомиссии,СуммаПлан,СуммаФакт,СтранаПроисхождения,ФлагИмпорта,СтатусКонтракта
40009125231,"Закупка Спецбитум, филиал ПАО НК Роснефть-Курганнефтепродукт (процедура 40009125231)",2024-06-22,58,9900000078,2630,ЗК-МТР-007,168321.63,153708.93,Казахстан,1,Исполнен
40009073504,Закупка Спецбитум для АО РН-Ярославль (процедура 40009073504),2023-09-20,43,9900000119,2630,ЗК-МТР-004,148001.52,153696.32,Германия,1,Расторгнут
40008896128,Закупка Трансмиссионные масла — ООО ПНЦ Биосфера (№40008896128),2023-10-21,51,9900000266,2450,ЗК-МТР-001,146178.25,153669.28,Россия,0,Исполнен
40003293130,"Закупка Хозтовары, филиал ИркутскНП (процедура 40003293130)",2024-07-03,30,9900000058,3800,ЗК-МТР-009,131895.23,153539.03,Китай,1,Исполнен
40005527639,Закупка Нефть (сырая) для ВНИКТИНХО (процедура 40005527639),2024-07-28,46,9900000066,1000,ЗК-МТР-004,135788.2,153405.52,Россия,0,Исполнен
40003398830,Закупка Устьевое оборудование — УНХ (№40003398830),2024-11-05,9,9900000273,3400,ЗК-МТР-009,134264.23,153395.32,Россия,0,Исполнен
40000973130,"Закупка Бесшовные трубы (тянутые), филиал УДМУРТНЕФТЬ-БУРЕНИЕ (процедура 40000973130)",2025-11-07,24,9900000064,3110,ЗК-МТР-006,706025.92,612266.76,Россия,0,Исполнен
40001880398,Закупка Спецбитум для Туапсинский НПЗ (процедура 40001880398),2023-09-18,29,9900000119,2630,ЗК-МТР-001,136991.51,152882.68,Россия,0,В работе
40001181118,Закупка Нефть (подготовленная) — ООО ННПО (№40001181118),2025-11-23,4,9900000189,1400,ЗК-МТР-003,143832.61,152801.66,Россия,0,Исполнен
40008199409,"Закупка Электродвигатели, филиал Филиал ПАО АНК Башнефть Башнефть-Новойл (процедура 40008199409)",2024-03-06,10,7708639661,3570,ЗК-МТР-002,204706.11,152584.17,Германия,1,Исполнен
40005523386,Закупка Буровые долота и головки для ООО РН-Черноземье (процедура 40005523386),2022-08-26,6,7736280166,3350,ЗК-МТР-009,169879.09,152581.73,Китай,1,В работе
40003259699,Закупка Хозтовары — Туапсинский НПЗ (№40003259699),2025-08-30,29,9900000053,3800,ЗК-МТР-001,152252.35,152567.79,Германия,1,Исполнен
40009087596,"Закупка Медикаменты, филиал ООО РН-Пожарная безопасность (процедура 40009087596)",2022-10-01,47,9900000004,4000,ЗК-МТР-009,136404.72,152475.49,Белоруссия,1,Исполнен
40001158066,Закупка Прочие нефтепродукты для ГРОЗНЕФТЕГАЗ (процедура 40001158066),2022-06-02,81,9900000266,2810,ЗК-МТР-009,180004.48,152395.92,Россия,0,Исполнен
40004145976,Закупка Трансмиссионные масла — УДМУРТНЕФТЬ-БУРЕНИЕ (№40004145976),2022-01-04,24,9900000058,2450,ЗК-МТР-008,163837.44,152313.04,Белоруссия,1,Исполнен
40006291320,"Закупка Нестандартизированное оборудование, филиал ООО РН-СтройКонтроль (процедура 40006291320)",2023-04-26,48,9900000035,3940,ЗК-МТР-008,131084.15,152044.14,Белоруссия,1,Исполнен
40004332509,Закупка Персональные компьютеры для АО Отрадненский ГПЗ (процедура 40004332509),2024-11-22,55,9900000133,3600,ЗК-МТР-001,202331.11,151981.7,США,1,В работе
40001300969,Закупка Дорожный битум — УНХ (№40001300969),2024-04-22,9,9900000003,2610,ЗК-МТР-008,133002.25,151860.25,Турция,1,Исполнен
40002391131,"Закупка Штанговые насосы (ШГН), филиал ООО РН-Пожарная безопасность (процедура 40002391131)",2023-11-17,47,6633028244,3270,ЗК-МТР-010,130275.98,151700.96,Россия,0,Исполнен
40008963317,Закупка Оснастка обсадных колонн для АО РОСПАН ИНТЕРНЕШНЛ (процедура 40008963317),2022-03-06,41,9900000119,3360,ЗК-МТР-003,198014.32,151686.57,Россия,0,Исполнен
40008671174,Закупка Крепежный и тампонажный цемент — ЗАО ИННЦ (№40008671174),2023-03-18,27,9900000035,3530,ЗК-МТР-007,145278.88,151646.17,Россия,0,Исполнен
40003139089,"Закупка Прочие стальные трубы, филиал Саратовнефтепродукт (процедура 40003139089)",2023-06-19,67,9900000061,3170,ЗК-МТР-001,570830.72,606275.04,Россия,0,Исполнен
40001767371,Закупка Судовое оборудование для ВЧНГ (процедура 40001767371),2023-12-03,31,9900000058,3730,ЗК-МТР-001,186528.81,151513.55,Россия,0,Исполнен
40007598480,Закупка Дизтопливо зимнее — Самотлорнефтегаз (№40007598480),2025-06-27,20,7705838531,2220,ЗК-МТР-010,193850.88,151417.98,Россия,0,Исполнен
40003710391,"Закупка Проводная связь, филиал 00_РН-Москва (процедура 40003710391)",2022-10-01,65,8913008910,3740,ЗК-МТР-005,169136.08,151333.09,Белоруссия,1,В работе
40005427565,Закупка Насосно-компрессорные трубы (НКТ) для ООО Башнефть-Добыча (процедура 40005427565),2024-01-11,49,9900000098,3150,ЗК-МТР-005,789456.2,604697.56,Германия,1,Исполнен
40003399443,Закупка Резисторы — ООО РН_БУНКЕР (№40003399443),2024-12-15,61,9900000063,3690,ЗК-МТР-008,141165.83,151085.94,Россия,0,Исполнен
40003986245,"Закупка Крепежный и тампонажный цемент, филиал АЗКиОС (процедура 40003986245)",2025-07-17,78,9900000203,3530,ЗК-МТР-007,142306.14,151077.47,Россия,0,Исполнен
40004262064,Закупка Дизтопливо прочее для ООО РН-Пожарная безопасность (процедура 40004262064),2025-05-21,47,9900000042,2240,ЗК-МТР-008,161468.39,151027.66,Казахстан,1,В работе
40002323734,Закупка Прочие материалы — АО РН-Ярославль (№40002323734),2025-09-28,43,9900000067,3860,ЗК-МТР-006,185054.75,151023.4,Россия,0,Исполнен
40001623512,"Закупка Защитные смазки, филиал АО РН-Ярославль (процедура 40001623512)",2025-11-17,43,9900000133,2530,ЗК-МТР-006,150857.8,150993.57,Россия,0,В работе
40006035630,Закупка Оборудование для общепита для ВНИКТИНХО (процедура 40006035630),2023-04-29,46,9900000079,3863,ЗК-МТР-002,115024.07,150582.05,Казахстан,1,Исполнен
40003673953,Закупка Электроподстанции — ООО РН-Черноземье (№40003673953),2023-03-17,6,9900000210,3890,ЗК-МТР-006,176221.61,150347.24,Россия,0,Исполнен
40006331202,"Закупка Химреактивы (лабораторные), филиал РН-ОХРАНА-АНГАРСК (процедура 40006331202)",2023-03-03,7,9900000059,3220,ЗК-МТР-005,164225.52,150226.61,Россия,0,Исполнен
40008530541,Закупка Мазут флотский для ООО Удмуртэнергонефть (процедура 40008530541),2025-01-21,25,9900000056,2330,ЗК-МТР-003,165604.07,150109.78,Россия,0,Исполнен
40005398727,Закупка КИПиА — АО РН-Ярославль (№40005398727),2024-01-05,43,9900000245,3870,ЗК-МТР-006,202081.35,149862.29,Китай,1,В работе
40003750765,"Закупка Строительный битум, филиал РН-Морской_терминал_Находка (процедура 40003750765)",2023-07-09,72,9900000112,2620,ЗК-МТР-008,116362.92,149741.78,Белоруссия,1,Исполнен
40005095381,Закупка Тампонажный цемент для АО РН-Ярославль (процедура 40005095381),2025-03-11,43,9900000056,3540,ЗК-МТР-009,119947.29,149491.88,Китай,1,Исполнен
40001318351,Закупка Индустриальные масла — РН-Морской_терминал_Находка (№40001318351),2024-02-10,72,9900000028,2430,ЗК-МТР-001,180438.77,149351.04,Россия,0,Исполнен
40009161530,"Закупка Резисторы, филиал ООО ИК СИБИНТЕК (процедура 40009161530)",2024-03-23,80,9900000112,3690,ЗК-МТР-003,118186.8,149016.93,Китай,1,В работе
40008485787,Закупка Резисторы для АО РН-Тверь (процедура 40008485787),2024-09-12,59,9900000072,3690,ЗК-МТР-003,180799.45,148927.37,Германия,1,В работе
40005672559,Закупка Газ природный — ООО РН-Черноземье (№40005672559),2023-05-07,6,9900000007,1700,ЗК-МТР-008,113577.8,148752.35,Россия,0,Расторгнут
40003023575,"Закупка Сварные трубы большого диаметра, филиал ООО ИК СИБИНТЕК (процедура 40003023575)",2022-05-31,80,9900000071,3140,ЗК-МТР-001,526308.4,594847.24,Россия,0,В работе
40009467681,Закупка Нефть (сырая) для Саратовнефтепродукт (процедура 40009467681),2024-01-15,67,9900000063,1000,ЗК-МТР-005,158829.55,148641.37,Россия,0,Исполнен
40002232103,Закупка Электродвигатели — ООО РН_БУНКЕР (№40002232103),2024-12-07,61,9900000175,3570,ЗК-МТР-003,170599.82,148574.2,Германия,1,Исполнен
40001281303,"Закупка Трансмиссионные масла, филиал ООО НЗМП (процедура 40001281303)",2022-11-30,50,7736280166,2450,ЗК-МТР-002,114959.37,148411.91,Германия,1,Исполнен
40008706860,Закупка Трубопроводная арматура для АнгараНефть (процедура 40008706860),2023-07-11,56,9900000217,3480,ЗК-МТР-008,114556.52,148348.62,Китай,1,Исполнен
40008471791,Закупка Системы электроснабжения — ООО РН-СтройКонтроль (№40008471791),2022-11-01,48,9900000231,3580,ЗК-МТР-003,153267.02,148347.73,Германия,1,Исполнен
40005575280,"Закупка Очистка буровых растворов, филиал УНХ (процедура 40005575280)",2025-06-09,9,9900000224,3390,ЗК-МТР-007,117093.88,148075.9,Россия,0,В работе
40004736587,Закупка Дизтопливо летнее для ООО РН_БУНКЕР (процедура 40004736587),2023-02-20,61,1655142978,2210,ЗК-МТР-001,187672.71,147917.67,Россия,0,Исполнен
40001584937,Закупка Персональные компьютеры — РН-ОХРАНА-АНГАРСК (№40001584937),2025-03-31,7,9900000053,3600,ЗК-МТР-006,151573.25,147783.94,Италия,1,Исполнен
40007998958,"Закупка Спецмасла, филиал АО РН-Няганьнефтегаз (процедура 40007998958)",2025-10-06,35,9900000119,2480,ЗК-МТР-003,129356.61,147732.43,Россия,0,Исполнен
40005648222,Закупка Крепежный и тампонажный цемент для ООО РН-СтройКонтроль (процедура 40005648222),2024-09-29,48,9900000067,3530,ЗК-МТР-008,173501.57,147508.33,Россия,0,Исполнен
40008869638,Закупка Смазки и антифризы — АО РНПК (№40008869638),2025-02-20,36,9900000061,2510,ЗК-МТР-006,126943.61,147473.2,Россия,0,Исполнен
40004066581,"Закупка Очистка буровых растворов, филиал КалугаНП (процедура 40004066581)",2024-06-14,76,9900000058,3390,ЗК-МТР-002,161514.98,147414.8,Россия,0,Исполнен
40007910752,"Закупка Твердое топливо (уголь, торф) для АО Отрадненский ГПЗ (процедура 40007910752)",2022-04-28,55,9900000061,3010,ЗК-МТР-006,169226.82,147413.67,Россия,0,Исполнен
40006362248,Закупка Компрессорные и турбинные масла — АО РН-Ярославль (№40006362248),2023-12-03,43,9900000074,2460,ЗК-МТР-007,153001.51,147368.08,Белоруссия,1,Исполнен
40005884172,"Закупка Катаные трубы, филиал БРЯНСКНЕФТЕПРОДУКТ (процедура 40005884172)",2025-10-27,45,9900000168,3090,ЗК-МТР-005,762394.88,588843.48,Китай,1,В работе
40000127586,Закупка Автошины для Саратовнефтепродукт (процедура 40000127586),2024-09-02,67,9900000054,3950,ЗК-МТР-003,158758.2,147205.86,Россия,0,В работе
40002546919,Закупка Присадки к маслам — АО Отрадненский ГПЗ (№40002546919),2025-10-05,55,9900000091,2710,ЗК-МТР-004,133325.55,147019.04,Россия,0,Исполнен
40009574171,"Закупка Трубы для трубопроводов, филиал ООО РН Комсомольский - НПЗ (процедура 40009574171)",2022-07-04,28,9900000084,3080,ЗК-МТР-004,631367.68,587513.68,Россия,0,Расторгнут
40009508038,Закупка Полупроводники для РН-АЭРО (процедура 40009508038),2023-03-25,40,9900000074,3710,ЗК-МТР-006,186307.02,146801.66,Россия,0,Исполнен
40007596938,Закупка Дизтопливо зимнее — Уфимский филиал АО РН-ПН (№40007596938),2022-11-03,26,9900000074,2220,ЗК-МТР-010,118875.48,146768.76,Россия,0,В работе
40005208915,"Закупка Вагон-дома и мобильные здания, филиал Башнефть-ПЕТРОТЕСТ (процедура 40005208915)",2025-05-27,57,7708084402,3520,ЗК-МТР-001,111248.5,146754.87,Россия,0,Исполнен
40008582548,Закупка Прочее электрооборудование для УВАТНЕФТЕГАЗ (процедура 40008582548),2025-12-04,22,9900000080,3930,ЗК-МТР-004,123850.5,146674.06,Турция,1,Расторгнут
40005981480,Закупка Дизтопливо прочее — РН-Эксплорейшн (№40005981480),2023-02-02,86,9900000065,2240,ЗК-МТР-010,185124.9,146591.13,Германия,1,Исполнен
40000626813,"Закупка Нефть (сырая), филиал ООО РН-Черноземье (процедура 40000626813)",2025-07-13,6,9900000065,1000,ЗК-МТР-004,110329.71,146586.75,Италия,1,Исполнен
40009376453,Закупка Дизтопливо арктическое для Филиал ПАО АНК Башнефть Башнефть-Новойл (процедура 40009376453),2023-03-18,10,9900000105,2230,ЗК-МТР-010,141181.09,146365.81,Россия,0,Исполнен
40004713479,Закупка Нефть (добытая) — ВНИКТИНХО (№40004713479),2024-11-29,46,9900000057,1100,ЗК-МТР-001,172898.71,146134.06,Россия,0,Исполнен
40002603005,"Закупка Химреактивы (лабораторные), филиал ООО НЗМП (процедура 40002603005)",2023-10-28,50,9900000000,3220,ЗК-МТР-009,160979.01,146041.0,США,1,В работе
40006475830,Закупка Комплектующие для общепита для ЗАО ИННЦ (процедура 40006475830),2022-02-02,27,8913008910,3862,ЗК-МТР-004,188549.05,146002.9,Россия,0,Исполнен
40006097811,Закупка Чугун и сталь — ООО Соровскнефть (№40006097811),2022-05-28,66,9900000154,3030,ЗК-МТР-007,180163.2,145818.29,Россия,0,Исполнен
40007771444,"Закупка Прочая компьютерная техника, филиал ООО РН-Черноземье (процедура 40007771444)",2023-09-23,6,9900000217,3610,ЗК-МТР-003,181337.55,145618.5,Россия,0,Исполнен
40002940414,Закупка Свайные трубы для Туапсинский НПЗ (процедура 40002940414),2024-11-03,29,9900000189,3171,ЗК-МТР-010,749118.36,581996.88,Россия,0,В работе
40004669788,Закупка Периферийные устройства — ООО СКН (№40004669788),2023-01-21,87,9900000105,3630,ЗК-МТР-003,121092.33,145332.69,Россия,0,Исполнен
40005829241,"Закупка Мазут металлургический, филиал РН-АЭРО (процедура 40005829241)",2022-03-30,40,1655142978,2320,ЗК-МТР-008,166968.43,145271.9,Россия,0,Исполнен
40008618728,Закупка Рабочая обувь для ГРОЗНЕФТЕГАЗ (процедура 40008618728),2025-01-07,81,9900000069,3840,ЗК-МТР-008,111996.46,145005.74,Россия,0,В работе
40005401950,Закупка Сувенирная продукция — СНКНГ Славнефть-Красноярскнефтегаз (№40005401950),2022-11-08,21,9900000080,3790,ЗК-МТР-001,143707.44,144990.24,Россия,0,В работе
40002162986,"Закупка Пожарное оборудование, филиал РН-Морской_терминал_Находка (процедура 40002162986)",2024-08-09,72,7708084402,3210,ЗК-МТР-010,123555.53,144985.6,Россия,0,В работе
40003582092,Закупка Газ природный для ООО ИК СИБИНТЕК (процедура 40003582092),2025-10-08,80,9900000004,1700,ЗК-МТР-002,117088.19,144980.35,Россия,0,Исполнен
40005465108,Закупка Оснастка обсадных колонн — РН-ОХРАНА-АНГАРСК (№40005465108),2025-03-09,7,1655142978,3360,ЗК-МТР-008,149601.25,144812.3,Казахстан,1,Исполнен
40008420172,"Закупка Оборудование для ремонта скважин, филиал ООО РН Комсомольский - НПЗ (процедура 40008420172)",2024-01-20,28,9900000052,3470,ЗК-МТР-001,125956.0,144729.93,Россия,0,В работе
40007292525,Закупка Тампонажный цемент для ПАО СаратовскийНПЗ (процедура 40007292525),2024-12-03,18,9900000065,3540,ЗК-МТР-008,151037.23,144697.62,Россия,0,Исполнен
40003646908,"Закупка Твердое топливо (уголь, торф) — ООО РН-Черноземье (№40003646908)",2024-08-17,6,9900000059,3010,ЗК-МТР-008,177741.83,144652.65,Россия,0,Исполнен
40007688639,"Закупка Электродвигатели, филиал ВЧНГ (процедура 40007688639)",2024-12-12,31,9900000069,3570,ЗК-МТР-002,129991.78,144621.14,Казахстан,1,Исполнен
40000357476,Закупка Чугунные трубы для УДМУРТНЕФТЬ-БУРЕНИЕ (процедура 40000357476),2023-08-27,24,9900000004,3172,ЗК-МТР-004,536801.44,578107.16,Нидерланды,1,Исполнен
40006031016,Закупка Спецбитум — ООО РН-ГИР (№40006031016),2022-12-24,39,9900000080,2630,ЗК-МТР-006,189278.56,144329.59,Турция,1,Исполнен
40008886018,"Закупка Оборудование для общепита, филиал АО ННК (процедура 40008886018)",2022-02-02,1,7736280166,3863,ЗК-МТР-009,135033.01,144282.53,Турция,1,В работе
40004712480,Закупка Строительный битум для ТНП (процедура 40004712480),2022-10-30,13,9900000119,2620,ЗК-МТР-008,138364.78,144256.46,Россия,0,Исполнен
40009039187,Закупка Химреагенты (промышленные) — Туапсинский НПЗ (№40009039187),2024-08-13,29,9900000052,3190,ЗК-МТР-008,192931.52,144079.73,Россия,0,Исполнен
40002582026,"Закупка Оснастка обсадных колонн, филиал ООО РН-Черноземье (процедура 40002582026)",2022-11-03,6,9900000252,3360,ЗК-МТР-007,146739.22,143967.86,Россия,0,Исполнен
40001052897,Закупка Трубопроводная арматура для ООО СКН (процедура 40001052897),2024-10-02,87,9900000245,3480,ЗК-МТР-009,170492.14,143954.35,Германия,1,Исполнен
40006297817,Закупка Оборудование для ремонта скважин — ООО Удмуртнефть-Снабжение (№40006297817),2022-05-02,53,5603011386,3470,ЗК-МТР-002,156572.91,143848.61,Россия,0,Исполнен
40007298340,"Закупка Мазут топочный, филиал АО РН-Ярославль (процедура 40007298340)",2022-08-26,43,9900000074,2310,ЗК-МТР-003,191072.19,143841.14,США,1,Исполнен
40007651772,Закупка Трансмиссионные масла для УНХ (процедура 40007651772),2023-10-25,9,9900000119,2450,ЗК-МТР-010,169920.56,143649.0,Россия,0,Исполнен
40008791054,Закупка Проводная связь — ООО РН-Черноземье (№40008791054),2023-06-06,6,9900000072,3740,ЗК-МТР-008,192326.49,143147.26,Италия,1,Исполнен
40001347134,"Закупка Оснастка обсадных колонн, филиал Саратовнефтепродукт (процедура 40001347134)",2022-11-12,67,9900000070,3360,ЗК-МТР-006,170154.17,143102.05,Белоруссия,1,Исполнен
40003996873,Закупка Сварные трубы большого диаметра для ООО РН-Черноземье (процедура 40003996873),2022-04-09,6,9900000077,3140,ЗК-МТР-010,605674.56,572369.28,Нидерланды,1,Исполнен
40000653879,Закупка Прочие нефтепродукты — РН-ОХРАНА-АНГАРСК (№40000653879),2025-06-12,7,9900000021,2810,ЗК-МТР-009,121488.26,143064.62,Казахстан,1,Исполнен
40008483090,"Закупка Металлоконструкции, филиал ООО РН-ПУРНЕФТЕГАЗ (процедура 40008483090)",2025-09-03,34,9900000266,4010,ЗК-МТР-010,163632.55,142998.88,Казахстан,1,В работе
40002833913,Закупка Погружные насосы и запчасти для АО РОСПАН ИНТЕРНЕШНЛ (процедура 40002833913),2022-12-19,41,7708639661,3300,ЗК-МТР-004,115886.19,142754.69,Китай,1,Исполнен
40002832596,Закупка Персональные компьютеры — ЗАО ИННЦ (№40002832596),2022-08-09,27,9900000035,3600,ЗК-МТР-008,168547.97,142543.18,Германия,1,В работе
40008895328,"Закупка Инструменты, филиал Нефтепромлизинг (процедура 40008895328)",2022-12-04,75,9900000067,3820,ЗК-МТР-010,180029.67,142479.51,Россия,0,Исполнен
40001570552,Закупка Крепежный и тампонажный цемент для АО РН-Ярославль (процедура 40001570552),2023-03-18,43,9900000203,3530,ЗК-МТР-003,154724.99,142436.19,Россия,0,Исполнен
40006712777,Закупка Инструменты — Самаранефтепродукт АО (№40006712777),2025-08-08,19,9900000196,3820,ЗК-МТР-003,140076.77,142138.68,Россия,0,Исполнен
40007662560,"Закупка Медикаменты, филиал РН-ОХРАНА-АНГАРСК (процедура 40007662560)",2025-01-17,7,9900000014,4000,ЗК-МТР-008,111348.25,141855.18,Россия,0,Исполнен
40006702415,Закупка Крепежный и тампонажный цемент для АО Отрадненский ГПЗ (процедура 40006702415),2025-01-03,55,9900000002,3530,ЗК-МТР-005,171988.18,141802.28,Германия,1,Исполнен
40009952926,Закупка Средства индивидуальной защиты (СИЗ) — ООО РН_БУНКЕР (№40009952926),2024-01-01,61,8913008910,3960,ЗК-МТР-003,110110.22,141543.24,Белоруссия,1,Исполнен
40004796890,"Закупка Рабочая обувь, филиал АО РН-Няганьнефтегаз (процедура 40004796890)",2025-12-26,35,9900000168,3840,ЗК-МТР-010,152483.2,141525.4,Россия,0,Исполнен
40009621181,Закупка Аккумуляторы (АКБ) для РН-АЭРО (процедура 40009621181),2023-10-22,40,1655142978,3920,ЗК-МТР-001,137121.12,141516.1,Белоруссия,1,В работе
40005363567,Закупка Комплектующие для общепита — АО КНП (№40005363567),2024-05-17,33,9900000051,3862,ЗК-МТР-003,145105.69,141499.83,Казахстан,1,В работе
40001616874,"Закупка Смазки и антифризы, филиал ООО НЗМП (процедура 40001616874)",2023-07-02,50,9900000007,2510,ЗК-МТР-009,153322.62,141387.4,Россия,0,Расторгнут
40000460469,Закупка Спецодежда для АО РН-Ярославль (процедура 40000460469),2023-10-15,43,5603011386,3850,ЗК-МТР-005,153746.09,141228.75,Китай,1,Исполнен
40004478582,Закупка Персональные компьютеры — РН-АЭРО (№40004478582),2023-01-20,40,9900000098,3600,ЗК-МТР-010,169776.84,141068.17,Россия,0,Исполнен
40004050231,"Закупка Спецтехника, филиал Саратовнефтепродукт (процедура 40004050231)",2023-07-20,67,9900000007,3500,ЗК-МТР-002,173491.44,140957.63,Россия,0,Исполнен
40009872690,Закупка Инженерные станции для ООО РН-Черноземье (процедура 40009872690),2025-09-08,6,9900000245,3650,ЗК-МТР-007,129814.21,140877.23,Россия,0,Исполнен
40008296976,"Закупка Твердое топливо (уголь, торф) — ООО РН_БУНКЕР (№40008296976)",2024-06-26,61,6633028244,3010,ЗК-МТР-002,116757.43,140831.77,Германия,1,Исполнен
40001177820,"Закупка Инженерные станции, филиал УДМУРТНЕФТЬ-БУРЕНИЕ (процедура 40001177820)",2023-04-25,24,9900000028,3650,ЗК-МТР-004,136817.46,140817.79,Германия,1,В работе
40009290968,Закупка Компрессорные и турбинные масла для ВНИКТИНХО (процедура 40009290968),2023-06-27,46,9900000217,2460,ЗК-МТР-007,142900.3,140524.2,Россия,0,Исполнен
40005367013,Закупка Проводная связь — АнгараНефть (№40005367013),2025-07-07,56,6633028244,3740,ЗК-МТР-004,125670.15,140399.1,США,1,Исполнен
40006363344,"Закупка Нефть (стабилизированная), филиал АООРЕНБУРГНЕФТЬ (процедура 40006363344)",2023-09-30,2,9900000068,1500,ЗК-МТР-007,118830.61,139799.59,Россия,0,В работе
40001359579,Закупка Свайные трубы для Саратовнефтепродукт (процедура 40001359579),2025-01-03,67,9900000066,3171,ЗК-МТР-007,663013.4,558464.12,Россия,0,Исполнен
40001807044,Закупка Присадки к маслам — АО КНП (№40001807044),2025-12-25,33,9900000078,2710,ЗК-МТР-001,130470.1,139552.45,Китай,1,Расторгнут
40000252564,"Закупка Запчасти для бурового оборудования, филиал Нефтепромлизинг (процедура 40000252564)",2022-06-24,75,9900000056,3440,ЗК-МТР-006,154414.87,139069.45,Германия,1,Исполнен
40001880856,Закупка Программное обеспечение (ПО) для АО РН-Ярославль (процедура 40001880856),2023-02-04,43,9900000000,3680,ЗК-МТР-009,109427.85,139015.34,Китай,1,Исполнен
40000634491,Закупка Прочие нефтепродукты — АО РОСПАН ИНТЕРНЕШНЛ (№40000634491),2024-04-11,41,9900000080,2810,ЗК-МТР-002,140669.52,139009.04,Россия,0,Исполнен
40009287060,"Закупка Системы электроснабжения, филиал Туапсинский НПЗ (процедура 40009287060)",2025-10-07,29,9900000042,3580,ЗК-МТР-003,186130.8,138903.97,Россия,0,Исполнен
40000134207,Закупка Медикаменты для АО ННК (процедура 40000134207),2024-10-03,1,9900000105,4000,ЗК-МТР-010,159480.71,138648.21,Китай,1,Исполнен
40005641850,Закупка Электроподстанции — ООО ИК СИБИНТЕК (№40005641850),2023-04-05,80,9900000203,3890,ЗК-МТР-005,149750.93,138587.78,Россия,0,В работе
40008754289,"Закупка Автотранспорт, филиал Банк ВБРР (процедура 40008754289)",2022-01-17,44,9900000182,3490,ЗК-МТР-009,148290.07,138452.98,Китай,1,В работе
40000044209,Закупка Бурильные трубы для РН-Лояльность (процедура 40000044209),2023-09-15,82,9900000050,3100,ЗК-МТР-004,546123.28,553409.52,Россия,0,Исполнен
40007680870,Закупка Прочие нефтепродукты — ВНИКТИНХО (№40007680870),2025-06-14,46,9900000073,2810,ЗК-МТР-001,144471.05,138261.92,Россия,0,Исполнен
40008018536,"Закупка Промышленные металлоизделия, филиал Самотлорнефтегаз (процедура 40008018536)",2023-08-08,20,9900000065,3060,ЗК-МТР-004,128719.77,138152.86,Россия,0,Исполнен
40007596440,Закупка Системы документооборота для АООРЕНБУРГНЕФТЬ (процедура 40007596440),2025-02-25,2,9900000062,3670,ЗК-МТР-006,152902.13,138075.41,Россия,0,Исполнен
40006729095,Закупка Установки ЭЦН — Туапсинский НПЗ (№40006729095),2022-07-30,29,9900000051,3290,ЗК-МТР-005,170588.64,137445.67,Турция,1,Исполнен
40006957108,"Закупка Авиабензин, филиал ООО ИК СИБИНТЕК (процедура 40006957108)",2025-12-03,80,9900000003,2010,ЗК-МТР-001,153623.13,137314.85,Россия,0,Исполнен
40003819333,Закупка Авиабензин для ООО РН-Черноземье (процедура 40003819333),2023-04-27,6,9900000080,2010,ЗК-МТР-004,113599.96,137134.1,Россия,0,Исполнен
40003925184,Закупка Нефть (подготовленная) — Туапсинский НПЗ (№40003925184),2025-08-08,29,9900000000,1400,ЗК-МТР-006,163611.58,136958.59,Китай,1,Исполнен
40004839464,"Закупка Фонтанная арматура, филиал ООО ТЮНГД (процедура 40004839464)",2024-05-30,64,9900000175,3260,ЗК-МТР-010,167792.09,136869.66,США,1,Исполнен
40006728516,Закупка Прочее оборудование для ООО ИК СИБИНТЕК (процедура 40006728516),2022-03-01,80,9900000001,4030,ЗК-МТР-010,120610.93,136532.14,Россия,0,Исполнен
40008891022,Закупка Смазочные материалы — СНКНГ Славнефть-Красноярскнефтегаз (№40008891022),2025-10-28,21,9900000182,2540,ЗК-МТР-004,150826.87,136503.57,Белоруссия,1,В работе
40002904134,"Закупка Мазут топочный, филиал АО КНП (процедура 40002904134)",2025-04-17,33,7708639661,2310,ЗК-МТР-009,153554.51,136494.76,Россия,0,Исполнен
40005393433,Закупка Телеком-оборудование для МурманскНП (процедура 40005393433),2025-07-06,62,9900000217,3640,ЗК-МТР-005,167730.46,136423.53,Россия,0,В работе
40009801603,Закупка Нестандартизированное оборудование — ООО РН-Черноземье (№40009801603),2023-05-27,6,9900000067,3940,ЗК-МТР-008,146716.85,135733.14,Китай,1,Расторгнут
40006422215,"Закупка Прочие стальные трубы, филиал Туапсинский НПЗ (процедура 40006422215)",2023-12-30,29,9900000091,3170,ЗК-МТР-009,629406.48,542362.4,Россия,0,Исполнен
40009202581,Закупка Полупроводники для СНКНГ Славнефть-Красноярскнефтегаз (процедура 40009202581),2025-07-24,21,9900000062,3710,ЗК-МТР-010,132574.04,135522.33,Россия,0,В работе
40000411618,Закупка Оборудование для ремонта скважин — АнгараНефть (№40000411618),2024-08-13,56,9900000067,3470,ЗК-МТР-005,110219.85,135058.22,Казахстан,1,В работе
40001658112,"Закупка Прочее оборудование, филиал РН-Морской_терминал_Находка (процедура 40001658112)",2023-01-30,72,9900000076,4030,ЗК-МТР-006,156744.94,134990.55,Россия,0,В работе
40009610854,Закупка Прочая металлопродукция для СНКНГ Славнефть-Красноярскнефтегаз (процедура 40009610854),2022-01-30,21,9900000014,3180,ЗК-МТР-001,134006.75,134989.05,США,1,Исполнен
40009269274,Закупка Нефть (добытая) — 6. ПАО АНК Башнефть (№40009269274),2023-04-25,17,9900000035,1100,ЗК-МТР-007,128445.98,134959.85,Германия,1,Исполнен
